"FILE_NAME","SOURCE","BOAT_ID","TRIP_ID","DATE_TIME","LONGITUDE","LATITUDE","GEAR","PASSIVE_ACTIVE","STATUS","SPEED"
"IT_CNR_2023_GP","CNR-IRBIM","VE_00003",34,"1979-09-12 13:07:00",42.691026665669,56.6151959481144,"FPO","passive","not_fishing",5.93952483801296
"IT_CNR_2023_GP","CNR-IRBIM","VE_00003",34,"1979-09-12 13:08:00",42.6906799008751,56.6168377417655,"FPO","passive","not_fishing",6.47948164146868
"IT_CNR_2023_GP","CNR-IRBIM","VE_00003",34,"1979-09-12 13:09:00",42.6903524274338,56.6187596762179,"FPO","passive","not_fishing",7.01943844492441
"IT_CNR_2023_GP","CNR-IRBIM","VE_00003",34,"1979-09-12 13:10:00",42.6886660916607,56.6206544680022,"FPO","passive","not_fishing",8.09935205183585
"IT_CNR_2023_GP","CNR-IRBIM","VE_00003",34,"1979-09-12 13:11:00",42.6858455839396,56.622442269068,"FPO","passive","not_fishing",8.63930885529158
"IT_CNR_2023_GP","CNR-IRBIM","VE_00003",34,"1979-09-12 13:12:00",42.6852442895107,56.6251788726038,"FPO","passive","not_fishing",11.8790496760259
"IT_CNR_2023_GP","CNR-IRBIM","VE_00003",34,"1979-09-12 13:13:00",42.6854637196011,56.6284153118891,"FPO","passive","not_fishing",11.8790496760259
"IT_CNR_2023_GP","CNR-IRBIM","VE_00003",34,"1979-09-12 13:14:00",42.6879227651915,56.6313246168104,"FPO","passive","not_fishing",13.4989200863931
"IT_CNR_2023_GP","CNR-IRBIM","VE_00003",34,"1979-09-12 13:15:00",42.6942784948649,56.6303127038392,"FPO","passive","not_fishing",13.4989200863931
"IT_CNR_2023_GP","CNR-IRBIM","VE_00003",34,"1979-09-12 13:16:00",42.700426066029,56.6286719269858,"FPO","passive","not_fishing",14.0388768898488
"IT_CNR_2023_GP","CNR-IRBIM","VE_00003",34,"1979-09-12 13:17:00",42.7060467166213,56.6265487079034,"FPO","passive","not_fishing",14.0388768898488
"IT_CNR_2023_GP","CNR-IRBIM","VE_00003",34,"1979-09-12 13:18:00",42.7113217874821,56.6242299173127,"FPO","passive","not_fishing",14.0388768898488
"IT_CNR_2023_GP","CNR-IRBIM","VE_00003",34,"1979-09-12 13:19:00",42.7163786645837,56.6216584182662,"FPO","passive","not_fishing",13.4989200863931
"IT_CNR_2023_GP","CNR-IRBIM","VE_00003",34,"1979-09-12 13:20:00",42.721737988672,56.6192878872003,"FPO","passive","not_fishing",14.0388768898488
"IT_CNR_2023_GP","CNR-IRBIM","VE_00003",34,"1979-09-12 13:21:00",42.7272047967859,56.6167837788632,"FPO","passive","not_fishing",14.5788336933045
"IT_CNR_2023_GP","CNR-IRBIM","VE_00003",34,"1979-09-12 13:22:00",42.7323072025008,56.6141703890868,"FPO","passive","not_fishing",14.0388768898488
"IT_CNR_2023_GP","CNR-IRBIM","VE_00003",34,"1979-09-12 13:23:00",42.7374676525656,56.6114483074698,"FPO","passive","not_fishing",14.0388768898488
"IT_CNR_2023_GP","CNR-IRBIM","VE_00003",34,"1979-09-12 13:24:00",42.7427112313043,56.6089881311574,"FPO","passive","not_fishing",14.5788336933045
"IT_CNR_2023_GP","CNR-IRBIM","VE_00003",34,"1979-09-12 13:25:00",42.7476036732459,56.6063339043563,"FPO","passive","not_fishing",14.0388768898488
"IT_CNR_2023_GP","CNR-IRBIM","VE_00003",34,"1979-09-12 13:26:00",42.7524003462369,56.6035039708271,"FPO","passive","not_fishing",14.0388768898488
"IT_CNR_2023_GP","CNR-IRBIM","VE_00003",34,"1979-09-12 13:27:00",42.7572975423285,56.6007864845844,"FPO","passive","not_fishing",14.5788336933045
"IT_CNR_2023_GP","CNR-IRBIM","VE_00003",34,"1979-09-12 13:28:00",42.7615349563383,56.5977479202772,"FPO","passive","not_fishing",14.0388768898488
"IT_CNR_2023_GP","CNR-IRBIM","VE_00003",34,"1979-09-12 13:29:00",42.766195661933,56.5949682543009,"FPO","passive","not_fishing",14.0388768898488
"IT_CNR_2023_GP","CNR-IRBIM","VE_00003",34,"1979-09-12 13:30:00",42.7706616806238,56.5917796060483,"FPO","passive","not_fishing",15.1187904967603
"IT_CNR_2023_GP","CNR-IRBIM","VE_00003",34,"1979-09-12 13:31:00",42.7749725965858,56.5888355460991,"FPO","passive","not_fishing",14.5788336933045
"IT_CNR_2023_GP","CNR-IRBIM","VE_00003",34,"1979-09-12 13:32:00",42.778647841953,56.5854229802735,"FPO","passive","not_fishing",14.5788336933045
"IT_CNR_2023_GP","CNR-IRBIM","VE_00003",34,"1979-09-12 13:33:00",42.7809789963624,56.5835445248496,"FPO","passive","setting",5.39956803455723
"IT_CNR_2023_GP","CNR-IRBIM","VE_00003",34,"1979-09-12 13:34:00",42.7824600604672,56.5822782114128,"FPO","passive","setting",4.85961123110151
"IT_CNR_2023_GP","CNR-IRBIM","VE_00003",34,"1979-09-12 13:35:00",42.7838983375663,56.5809326279322,"FPO","passive","setting",4.85961123110151
"IT_CNR_2023_GP","CNR-IRBIM","VE_00003",34,"1979-09-12 13:36:00",42.7848955296685,56.5801644185674,"FPO","passive","setting",3.77969762419006
"IT_CNR_2023_GP","CNR-IRBIM","VE_00003",34,"1979-09-12 13:37:00",42.7861419846554,56.5788179806263,"FPO","passive","setting",5.39956803455723
"IT_CNR_2023_GP","CNR-IRBIM","VE_00003",34,"1979-09-12 13:38:00",42.7875120673851,56.5776700987964,"FPO","passive","setting",2.15982721382289
"IT_CNR_2023_GP","CNR-IRBIM","VE_00003",34,"1979-09-12 13:39:00",42.7879114207038,56.5770343218925,"FPO","passive","setting",5.39956803455723
