"FILE_NAME","SOURCE","BOAT_ID","TRIP_ID","DATE_TIME","LONGITUDE","LATITUDE","GEAR","PASSIVE_ACTIVE","STATUS","SPEED","COURSE","HEADING","QUALITY"
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:06:01,-7.834324,37.0234436,"FPO","PASSIVE","not_fishing",6.47948360443115,194,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:06:21,-7.83461,37.0228755,"FPO","PASSIVE","not_fishing",6.47948360443115,214,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:06:51,-7.8354783,37.0222218,"FPO","PASSIVE","not_fishing",7.01944065093994,233,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:07:21,-7.8365075,37.0216803,"FPO","PASSIVE","not_fishing",7.01944065093994,238,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:07:51,-7.8376271,37.0210865,"FPO","PASSIVE","not_fishing",7.01944065093994,232,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:08:21,-7.8384905,37.0203325,"FPO","PASSIVE","not_fishing",7.01944065093994,217,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:08:51,-7.8391841,37.0194638,"FPO","PASSIVE","not_fishing",7.55939769744873,210,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:09:21,-7.8400193,37.0185628,"FPO","PASSIVE","not_fishing",7.55939769744873,217,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:09:38,-7.840546,37.0181098,"FPO","PASSIVE","not_fishing",7.01944065093994,240,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:09:44,-7.840791,37.0180445,"FPO","PASSIVE","not_fishing",7.55939769744873,261,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:10:14,-7.8421398,37.0179961,"FPO","PASSIVE","not_fishing",8.09935474395752,263,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:10:44,-7.8434365,37.0177585,"FPO","PASSIVE","not_fishing",8.09935474395752,251,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:11:14,-7.844831,37.0173514,"FPO","PASSIVE","not_fishing",8.09935474395752,247,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:11:44,-7.8461735,37.0169008,"FPO","PASSIVE","not_fishing",8.09935474395752,249,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:12:14,-7.8474883,37.0165201,"FPO","PASSIVE","not_fishing",8.09935474395752,247,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:12:44,-7.8488586,37.016093,"FPO","PASSIVE","not_fishing",8.09935474395752,247,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:13:14,-7.850123,37.0156181,"FPO","PASSIVE","not_fishing",8.09935474395752,247,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:13:44,-7.8513893,37.0151951,"FPO","PASSIVE","not_fishing",8.09935474395752,248,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:14:14,-7.8527628,37.0147755,"FPO","PASSIVE","not_fishing",7.55939769744873,245,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:14:44,-7.854005,37.0141975,"FPO","PASSIVE","not_fishing",8.09935474395752,238,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:15:14,-7.8552191,37.0135898,"FPO","PASSIVE","not_fishing",8.09935474395752,234,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:15:45,-7.8563411,37.0128526,"FPO","PASSIVE","not_fishing",8.09935474395752,234,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:16:15,-7.8575205,37.0121563,"FPO","PASSIVE","not_fishing",8.09935474395752,228,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:16:45,-7.85857,37.0113971,"FPO","PASSIVE","not_fishing",8.09935474395752,223,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:17:15,-7.859464,37.0105721,"FPO","PASSIVE","not_fishing",8.09935474395752,214,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:17:45,-7.8602771,37.0095685,"FPO","PASSIVE","not_fishing",8.09935474395752,209,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:18:15,-7.8606578,37.0084701,"FPO","PASSIVE","not_fishing",8.09935474395752,189,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:18:45,-7.860703,37.007357,"FPO","PASSIVE","not_fishing",8.09935474395752,180,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:19:15,-7.8606856,37.006179,"FPO","PASSIVE","not_fishing",8.09935474395752,176,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:19:45,-7.8605988,37.0050258,"FPO","PASSIVE","not_fishing",8.09935474395752,178,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:20:15,-7.8604716,37.0038715,"FPO","PASSIVE","not_fishing",8.09935474395752,173,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:20:45,-7.8601511,37.0028118,"FPO","PASSIVE","not_fishing",8.09935474395752,158,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:21:15,-7.8595405,37.0017473,"FPO","PASSIVE","not_fishing",8.09935474395752,149,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:21:45,-7.8586721,37.0008314,"FPO","PASSIVE","not_fishing",8.09935474395752,138,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:22:15,-7.8576928,37.0001013,"FPO","PASSIVE","not_fishing",8.09935474395752,130,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:22:45,-7.8565426,36.9993551,"FPO","PASSIVE","not_fishing",8.09935474395752,127,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:23:15,-7.8553878,36.9986871,"FPO","PASSIVE","not_fishing",8.09935474395752,129,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:23:45,-7.8543118,36.998061,"FPO","PASSIVE","not_fishing",8.09935474395752,119,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:24:15,-7.8531716,36.9974085,"FPO","PASSIVE","not_fishing",7.55939769744873,135,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:24:36,-7.852577,36.9967766,"FPO","PASSIVE","not_fishing",7.55939769744873,158,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:25:06,-7.8522206,36.9957181,"FPO","PASSIVE","not_fishing",7.55939769744873,171,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:25:36,-7.8521631,36.9946156,"FPO","PASSIVE","not_fishing",8.09935474395752,184,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:26:06,-7.8524605,36.9934446,"FPO","PASSIVE","not_fishing",8.09935474395752,195,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:26:36,-7.8531043,36.9924133,"FPO","PASSIVE","not_fishing",8.09935474395752,213,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:27:06,-7.8539305,36.9914878,"FPO","PASSIVE","not_fishing",8.09935474395752,203,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:27:36,-7.8546568,36.9903893,"FPO","PASSIVE","not_fishing",8.09935474395752,208,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:28:06,-7.855507,36.9894296,"FPO","PASSIVE","not_fishing",8.09935474395752,216,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:28:36,-7.856457,36.988532,"FPO","PASSIVE","not_fishing",8.09935474395752,218,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:29:07,-7.8573056,36.987594,"FPO","PASSIVE","not_fishing",8.09935474395752,216,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:29:38,-7.8582041,36.9866105,"FPO","PASSIVE","not_fishing",8.09935474395752,216,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:30:08,-7.8591421,36.9856655,"FPO","PASSIVE","not_fishing",8.09935474395752,216,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:30:38,-7.8599451,36.9847481,"FPO","PASSIVE","not_fishing",8.09935474395752,216,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:31:08,-7.8608618,36.9837824,"FPO","PASSIVE","not_fishing",8.09935474395752,218,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:31:38,-7.8617758,36.9828746,"FPO","PASSIVE","not_fishing",8.09935474395752,220,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:32:08,-7.8626955,36.9820133,"FPO","PASSIVE","not_fishing",8.09935474395752,220,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:32:38,-7.8636911,36.9810871,"FPO","PASSIVE","not_fishing",8.09935474395752,219,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:33:08,-7.8647241,36.9802415,"FPO","PASSIVE","not_fishing",8.09935474395752,227,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:33:38,-7.865863,36.9794523,"FPO","PASSIVE","not_fishing",8.63931179046631,225,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:34:08,-7.8668638,36.9785893,"FPO","PASSIVE","not_fishing",8.63931179046631,218,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:34:38,-7.867744,36.9775515,"FPO","PASSIVE","not_fishing",8.63931179046631,210,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:35:08,-7.8683798,36.976427,"FPO","PASSIVE","not_fishing",8.63931179046631,198,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:35:38,-7.8686343,36.9752853,"FPO","PASSIVE","not_fishing",8.09935474395752,180,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:36:08,-7.8687375,36.9741478,"FPO","PASSIVE","not_fishing",7.01944065093994,182,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:36:38,-7.8687241,36.9730833,"FPO","PASSIVE","not_fishing",7.55939769744873,180,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:37:08,-7.868696,36.9720033,"FPO","PASSIVE","not_fishing",8.09935474395752,181,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:37:38,-7.8687106,36.9708188,"FPO","PASSIVE","not_fishing",8.09935474395752,182,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:38:08,-7.8687218,36.969667,"FPO","PASSIVE","not_fishing",8.09935474395752,182,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:38:38,-7.8688265,36.9685421,"FPO","PASSIVE","not_fishing",8.09935474395752,186,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:39:08,-7.8690105,36.9673456,"FPO","PASSIVE","not_fishing",8.09935474395752,188,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:39:39,-7.8691631,36.9661683,"FPO","PASSIVE","not_fishing",8.09935474395752,189,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:40:09,-7.8693781,36.9650081,"FPO","PASSIVE","not_fishing",8.09935474395752,191,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:40:39,-7.8696413,36.963903,"FPO","PASSIVE","not_fishing",8.09935474395752,192,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:40:54,-7.8697315,36.9632873,"FPO","PASSIVE","not_fishing",8.09935474395752,172,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:41:08,-7.8695521,36.9627755,"FPO","PASSIVE","not_fishing",8.09935474395752,151,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:41:17,-7.8692961,36.962504,"FPO","PASSIVE","not_fishing",7.55939769744873,131,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:41:25,-7.8689931,36.9623473,"FPO","PASSIVE","not_fishing",7.55939769744873,109,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:41:32,-7.868696,36.962314,"FPO","PASSIVE","not_fishing",7.01944065093994,88,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:42:02,-7.8675126,36.9623623,"FPO","PASSIVE","not_fishing",7.01944065093994,80,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:42:32,-7.8663113,36.9626318,"FPO","PASSIVE","not_fishing",6.47948360443115,72,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:42:40,-7.8660081,36.9627425,"FPO","PASSIVE","not_fishing",7.01944065093994,50,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:43:10,-7.8649825,36.9632888,"FPO","PASSIVE","not_fishing",6.47948360443115,57,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:43:40,-7.8639196,36.963758,"FPO","PASSIVE","not_fishing",7.01944065093994,61,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:44:09,-7.8627005,36.9640426,"FPO","PASSIVE","not_fishing",7.01944065093994,82,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:44:39,-7.8614266,36.9641325,"FPO","PASSIVE","not_fishing",6.47948360443115,87,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:44:58,-7.8606295,36.9642376,"FPO","PASSIVE","not_fishing",7.01944065093994,65,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:45:28,-7.8594903,36.9646131,"FPO","PASSIVE","not_fishing",7.01944065093994,69,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:45:48,-7.8586531,36.96482,"FPO","PASSIVE","not_fishing",7.01944065093994,91,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:46:18,-7.8574018,36.9648868,"FPO","PASSIVE","not_fishing",7.01944065093994,84,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:46:48,-7.8561653,36.9650385,"FPO","PASSIVE","not_fishing",7.01944065093994,78,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:47:18,-7.8549408,36.9652516,"FPO","PASSIVE","not_fishing",7.01944065093994,80,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:47:48,-7.853739,36.9653684,"FPO","PASSIVE","not_fishing",7.01944065093994,89,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:48:18,-7.852504,36.9655003,"FPO","PASSIVE","not_fishing",7.01944065093994,71,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:48:48,-7.8513315,36.9657143,"FPO","PASSIVE","not_fishing",7.01944065093994,78,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:49:18,-7.8500775,36.9658985,"FPO","PASSIVE","not_fishing",7.01944065093994,73,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:49:44,-7.8491091,36.9662761,"FPO","PASSIVE","not_fishing",6.47948360443115,53,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:50:14,-7.8480738,36.9668028,"FPO","PASSIVE","not_fishing",7.01944065093994,58,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:50:44,-7.846993,36.9672913,"FPO","PASSIVE","not_fishing",7.01944065093994,67,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:51:07,-7.8461931,36.967709,"FPO","PASSIVE","not_fishing",6.47948360443115,47,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:51:36,-7.845179,36.9682228,"FPO","PASSIVE","not_fishing",6.47948360443115,67,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:51:45,-7.8448575,36.9683555,"FPO","PASSIVE","not_fishing",7.01944065093994,45,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:52:07,-7.8441041,36.9687623,"FPO","PASSIVE","not_fishing",6.47948360443115,65,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:52:37,-7.8430623,36.969289,"FPO","PASSIVE","not_fishing",7.01944065093994,64,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:53:07,-7.8419886,36.9697658,"FPO","PASSIVE","not_fishing",6.47948360443115,64,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:53:30,-7.8411856,36.9701858,"FPO","PASSIVE","not_fishing",7.01944065093994,43,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:54:00,-7.840251,36.970827,"FPO","PASSIVE","not_fishing",7.01944065093994,46,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:54:30,-7.8392905,36.9714578,"FPO","PASSIVE","not_fishing",6.47948360443115,49,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:55:00,-7.8382963,36.9720391,"FPO","PASSIVE","not_fishing",7.01944065093994,55,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:55:30,-7.8372401,36.972586,"FPO","PASSIVE","not_fishing",7.01944065093994,58,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:56:00,-7.8361813,36.9731265,"FPO","PASSIVE","not_fishing",6.47948360443115,53,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:56:30,-7.8351805,36.9737266,"FPO","PASSIVE","not_fishing",7.01944065093994,51,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:57:00,-7.8341593,36.9742644,"FPO","PASSIVE","not_fishing",6.47948360443115,54,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:57:30,-7.833066,36.9748414,"FPO","PASSIVE","not_fishing",7.55939769744873,56,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:58:00,-7.8320158,36.9754198,"FPO","PASSIVE","not_fishing",7.01944065093994,53,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:58:30,-7.8308973,36.9759058,"FPO","PASSIVE","not_fishing",7.01944065093994,63,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:59:00,-7.829781,36.976429,"FPO","PASSIVE","not_fishing",7.01944065093994,62,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 12:59:30,-7.8286668,36.9769501,"FPO","PASSIVE","not_fishing",7.01944065093994,49,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:00:00,-7.8276055,36.9775383,"FPO","PASSIVE","not_fishing",7.55939769744873,66,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:00:30,-7.8264368,36.9778708,"FPO","PASSIVE","not_fishing",7.55939769744873,71,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:01:00,-7.8252458,36.9782883,"FPO","PASSIVE","not_fishing",7.55939769744873,67,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:01:30,-7.8240653,36.978737,"FPO","PASSIVE","not_fishing",7.01944065093994,63,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:02:00,-7.8228815,36.9790211,"FPO","PASSIVE","not_fishing",7.01944065093994,75,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:02:30,-7.8216211,36.9793373,"FPO","PASSIVE","not_fishing",7.01944065093994,68,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:03:01,-7.8203685,36.9797066,"FPO","PASSIVE","not_fishing",7.55939769744873,61,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:03:31,-7.8192526,36.9802021,"FPO","PASSIVE","not_fishing",7.01944065093994,48,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:04:01,-7.8182318,36.9808305,"FPO","PASSIVE","not_fishing",7.01944065093994,55,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:04:10,-7.8179086,36.9809605,"FPO","PASSIVE","not_fishing",6.47948360443115,79,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:04:16,-7.8176865,36.9809631,"FPO","PASSIVE","not_fishing",5.93952703475952,103,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:04:35,-7.8170496,36.9808428,"FPO","PASSIVE","fishing",5.39956998825073,78,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:04:41,-7.8168685,36.9808923,"FPO","PASSIVE","fishing",4.85961294174194,56,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:04:44,-7.8168133,36.9809415,"FPO","PASSIVE","fishing",3.77969884872437,33,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:04:56,-7.816816,36.9810846,"FPO","PASSIVE","fishing",3.23974180221558,326,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:05:05,-7.8168895,36.9811901,"FPO","PASSIVE","fishing",3.23974180221558,348,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:05:10,-7.8168793,36.9812676,"FPO","PASSIVE","fishing",3.23974180221558,19,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:05:33,-7.8168236,36.9815276,"FPO","PASSIVE","fishing",3.23974180221558,326,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:05:47,-7.816954,36.9816988,"FPO","PASSIVE","fishing",3.23974180221558,348,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:06:17,-7.8168215,36.9820483,"FPO","PASSIVE","fishing",2.69978499412537,22,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:06:40,-7.8165546,36.9821361,"FPO","PASSIVE","fishing",3.23974180221558,149,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:06:45,-7.8165153,36.9820601,"FPO","PASSIVE","fishing",3.23974180221558,172,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:06:49,-7.8165221,36.982,"FPO","PASSIVE","fishing",3.23974180221558,199,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:07:19,-7.8167831,36.9817266,"FPO","PASSIVE","fishing",1.07991397380829,231,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:07:49,-7.8168493,36.9816005,"FPO","PASSIVE","fishing",1.61987090110779,163,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:08:04,-7.8169316,36.9814318,"FPO","PASSIVE","fishing",3.23974180221558,217,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:08:06,-7.8169608,36.9814125,"FPO","PASSIVE","fishing",3.23974180221558,253,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:08:14,-7.8171035,36.9813996,"FPO","PASSIVE","fishing",3.23974180221558,280,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:08:44,-7.8171325,36.981636,"FPO","PASSIVE","fishing",2.15982794761658,72,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:08:54,-7.8169665,36.9816293,"FPO","PASSIVE","fishing",3.23974180221558,99,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:09:01,-7.8168095,36.9816368,"FPO","PASSIVE","fishing",3.77969884872437,73,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:09:05,-7.8167151,36.981639,"FPO","PASSIVE","fishing",3.77969884872437,99,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:09:10,-7.8165915,36.981639,"FPO","PASSIVE","fishing",4.31965589523315,77,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:09:31,-7.816081,36.9816961,"FPO","PASSIVE","fishing",3.77969884872437,103,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:09:38,-7.81592,36.9816883,"FPO","PASSIVE","fishing",3.77969884872437,76,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:10:08,-7.8152401,36.9818128,"FPO","PASSIVE","fishing",3.77969884872437,61,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:10:24,-7.8149833,36.9818603,"FPO","PASSIVE","fishing",3.23974180221558,104,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:10:29,-7.814902,36.9818656,"FPO","PASSIVE","fishing",3.23974180221558,79,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:10:35,-7.8147953,36.981906,"FPO","PASSIVE","fishing",3.23974180221558,55,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:10:45,-7.814594,36.9819938,"FPO","PASSIVE","fishing",4.31965589523315,75,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:10:54,-7.8143766,36.9820653,"FPO","PASSIVE","fishing",4.31965589523315,52,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:11:10,-7.8139721,36.982224,"FPO","PASSIVE","fishing",4.31965589523315,77,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:11:38,-7.8132905,36.9824275,"FPO","PASSIVE","fishing",4.85961294174194,56,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:11:56,-7.8128055,36.9825846,"FPO","PASSIVE","fishing",4.85961294174194,76,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:12:26,-7.8120608,36.982751,"FPO","PASSIVE","fishing",4.31965589523315,77,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:12:40,-7.811722,36.9828356,"FPO","PASSIVE","fishing",4.31965589523315,57,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:12:56,-7.8113146,36.9829573,"FPO","PASSIVE","fishing",4.31965589523315,79,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:13:13,-7.8108906,36.9830451,"FPO","PASSIVE","fishing",3.77969884872437,59,NA,NA
"PT_IPM_2017_GP","IPMA","BEN",11,2018-09-30 13:13:30,-7.8105081,36.983187,"FPO","PASSIVE","fishing",4.31965589523315,85,NA,NA
